id,SCOREMARGIN,Unnamed: 0,action_type,defender_distance,defender_id,defender_name,defender_x_loc,defender_y_loc,event_type,game_date,game_event_id,game_id,grid_type,homeTeam,htm,loc_x,loc_y,minutes_remaining,period,player_id,player_name,season_type,seconds_remaining,shot_attempted_flag,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,time,vtm
467,-7,482,Jump Shot,11.955308432963994,202340.0,Avery Bradley,13.00969,5.78939,Missed Shot,20151211,337,21500336,Shot Chart Detail,0.0,BOS,2,0,6,3,201939,Stephen Curry,Regular,32,1,21,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500336:3:6:32,GSW
468,1,483,Driving Finger Roll Layup Shot,8.673335591668291,202323.0,Evan Turner,5.06422,25.50682,Made Shot,20151211,466,21500336,Shot Chart Detail,0.0,BOS,6,34,8,4,201939,Stephen Curry,Regular,28,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500336:4:8:28,GSW
469,-2,484,Fadeaway Jump Shot,8.05865112390405,202340.0,Avery Bradley,35.74315,30.44206,Made Shot,20151211,499,21500336,Shot Chart Detail,0.0,BOS,35,22,5,4,201939,Stephen Curry,Regular,40,1,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500336:4:5:40,GSW
470,TIE,485,Driving Finger Roll Layup Shot,5.909803728077608,203109.0,Jae Crowder,8.9302,17.1197,Missed Shot,20151211,504,21500336,Shot Chart Detail,0.0,BOS,3,15,4,4,201939,Stephen Curry,Regular,48,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500336:4:4:48,GSW
471,3,486,Jump Shot,5.361329500012101,202323.0,Evan Turner,9.33791,8.5765,Missed Shot,20151211,522,21500336,Shot Chart Detail,0.0,BOS,14,8,3,4,201939,Stephen Curry,Regular,20,1,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500336:4:3:20,GSW
472,3,487,Jump Shot,2.919114039327687,202323.0,Evan Turner,8.18166,21.5673,Missed Shot,20151211,530,21500336,Shot Chart Detail,0.0,BOS,7,24,2,4,201939,Stephen Curry,Regular,31,1,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500336:4:2:31,GSW
473,3,488,Layup Shot,1.821712131622338,202323.0,Evan Turner,5.76267,23.71976,Missed Shot,20151211,532,21500336,Shot Chart Detail,0.0,BOS,4,22,2,4,201939,Stephen Curry,Regular,28,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500336:4:2:28,GSW
474,-2,489,Jump Shot,8.117693794674688,202340.0,Avery Bradley,87.74373,47.42261,Made Shot,20151211,560,21500336,Shot Chart Detail,0.0,BOS,86,39,0,4,201939,Stephen Curry,Regular,46,1,28,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500336:4:0:46,GSW
475,TIE,490,Jump Shot,10.050225443939055,202340.0,Avery Bradley,30.12381,39.18924,Missed Shot,20151211,565,21500336,Shot Chart Detail,0.0,BOS,38,33,0,4,201939,Stephen Curry,Regular,23,1,17,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500336:4:0:23,GSW
476,-3,491,Jump Shot,7.1449733057094065,202323.0,Evan Turner,31.69517,45.25095,Missed Shot,20151211,620,21500336,Shot Chart Detail,0.0,BOS,33,38,1,5,201939,Stephen Curry,Regular,41,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500336:5:1:41,GSW
477,-2,492,Driving Finger Roll Layup Shot,14.112390385260747,203482.0,Kelly Olynyk,4.92163,23.8328,Made Shot,20151211,632,21500336,Shot Chart Detail,0.0,BOS,15,14,0,5,201939,Stephen Curry,Regular,53,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500336:5:0:53,GSW
478,TIE,493,Jump Shot,11.715821440654514,202323.0,Evan Turner,17.90334,5.91233,Missed Shot,20151211,634,21500336,Shot Chart Detail,0.0,BOS,28,1,0,5,201939,Stephen Curry,Regular,23,1,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500336:5:0:23,GSW
479,2,494,Jump Shot,28.877780203789907,202328.0,Greg Monroe,20.46765,29.66306,Missed Shot,20151212,7,21500351,Shot Chart Detail,0.0,MIL,48,35,11,1,201939,Stephen Curry,Regular,7,1,29,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500351:1:11:07,GSW
480,7,495,Jump Shot,4.233650286797438,202328.0,Greg Monroe,39.0697,8.63831,Missed Shot,20151212,42,21500351,Shot Chart Detail,0.0,MIL,43,9,7,1,201939,Stephen Curry,Regular,16,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500351:1:7:16,GSW
481,7,496,Reverse Layup Shot,1.956782736151358,203507.0,Giannis Antetokounmpo,9.71855,19.37483,Made Shot,20151212,56,21500351,Shot Chart Detail,0.0,MIL,11,19,6,1,201939,Stephen Curry,Regular,30,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500351:1:6:30,GSW
482,7,497,Driving Reverse Layup Shot,7.2913833089339075,203507.0,Giannis Antetokounmpo,25.45481,13.88188,Made Shot,20151212,58,21500351,Shot Chart Detail,0.0,MIL,18,11,6,1,201939,Stephen Curry,Regular,1,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500351:1:6:01,GSW
483,4,498,Jump Shot,7.313304468337142,203953.0,Jabari Parker,10.75488,-0.15428,Made Shot,20151212,64,21500351,Shot Chart Detail,0.0,MIL,14,6,5,1,201939,Stephen Curry,Regular,16,1,22,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500351:1:5:16,GSW
484,6,499,Layup Shot,14.248121902580705,203487.0,Michael Carter-Williams,25.48126,34.21535,Made Shot,20151212,88,21500351,Shot Chart Detail,0.0,MIL,15,24,3,1,201939,Stephen Curry,Regular,14,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500351:1:3:14,GSW
485,8,500,Jump Shot,8.397233876586979,203487.0,Michael Carter-Williams,48.81006,16.32844,Missed Shot,20151212,90,21500351,Shot Chart Detail,0.0,MIL,43,22,2,1,201939,Stephen Curry,Regular,45,1,13,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612744,Golden State Warriors,0021500351:1:2:45,GSW
486,12,501,Jump Shot,11.904408848090691,202328.0,Greg Monroe,6.50086,26.67886,Missed Shot,20151212,107,21500351,Shot Chart Detail,0.0,MIL,4,38,1,1,201939,Stephen Curry,Regular,21,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500351:1:1:21,GSW
487,12,502,Jump Shot,5.383987774289611,1626173.0,Rashad Vaughn,32.98879,30.24074,Missed Shot,20151212,109,21500351,Shot Chart Detail,0.0,MIL,33,24,1,1,201939,Stephen Curry,Regular,15,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500351:1:1:15,GSW
488,4,503,Jump Shot,7.7231729116795,203089.0,John Henson,38.50178,22.57112,Made Shot,20151212,125,21500351,Shot Chart Detail,0.0,MIL,37,14,0,1,201939,Stephen Curry,Regular,34,1,16,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500351:1:0:34,GSW
489,12,504,Floating Jump shot,6.91648749503677,202328.0,Greg Monroe,17.9752,28.63554,Missed Shot,20151212,234,21500351,Shot Chart Detail,0.0,MIL,19,35,3,2,201939,Stephen Curry,Regular,4,1,9,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors,0021500351:2:3:04,GSW
490,12,505,Jump Shot,12.277311942489694,203507.0,Giannis Antetokounmpo,16.52838,10.88829,Made Shot,20151212,253,21500351,Shot Chart Detail,0.0,MIL,28,9,1,2,201939,Stephen Curry,Regular,11,1,17,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500351:2:1:11,GSW
491,13,506,Layup Shot,11.119233349134284,202328.0,Greg Monroe,31.18149,24.27435,Missed Shot,20151212,264,21500351,Shot Chart Detail,0.0,MIL,28,35,0,2,201939,Stephen Curry,Regular,1,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500351:2:0:01,GSW
492,11,507,Pullup Jump shot,2.495200548192468,201564.0,O.J. Mayo,65.37106,23.63307,Missed Shot,20151212,562,21500351,Shot Chart Detail,0.0,MIL,63,22,8,3,201939,Stephen Curry,Regular,18,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500351:3:8:18,GSW
493,8,508,Layup Shot,2.984423178706398,202328.0,Greg Monroe,74.42448,22.03302,Made Shot,20151212,330,21500351,Shot Chart Detail,0.0,MIL,74,25,7,3,201939,Stephen Curry,Regular,26,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500351:3:7:26,GSW
494,6,509,Jump Shot,4.682765017860711,202328.0,Greg Monroe,80.82371,22.85173,Missed Shot,20151212,355,21500351,Shot Chart Detail,0.0,MIL,77,19,5,3,201939,Stephen Curry,Regular,49,1,27,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500351:3:5:49,GSW
495,1,510,Driving Layup Shot,12.41957963221783,203114.0,Khris Middleton,70.04855,14.79676,Made Shot,20151212,419,21500351,Shot Chart Detail,0.0,MIL,74,3,1,3,201939,Stephen Curry,Regular,32,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500351:3:1:32,GSW
496,1,511,Jump Shot,17.70465705081293,203089.0,John Henson,48.27756,25.41235,Missed Shot,20151212,422,21500351,Shot Chart Detail,0.0,MIL,36,11,1,3,201939,Stephen Curry,Regular,2,1,19,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500351:3:1:02,GSW
497,12,512,Jump Shot,23.467187407169185,203507.0,Giannis Antetokounmpo,69.04862,32.9817,Missed Shot,20151212,486,21500351,Shot Chart Detail,0.0,MIL,45,35,6,4,201939,Stephen Curry,Regular,38,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500351:4:6:38,GSW
498,9,513,Jump Shot,22.13893136449906,203487.0,Michael Carter-Williams,77.85205,42.35232,Made Shot,20151212,506,21500351,Shot Chart Detail,0.0,MIL,56,48,4,4,201939,Stephen Curry,Regular,44,1,26,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500351:4:4:44,GSW
499,7,514,Cutting Layup Shot,6.423725895724383,203114.0,Khris Middleton,93.06621,20.68042,Made Shot,20151212,511,21500351,Shot Chart Detail,0.0,MIL,87,17,4,4,201939,Stephen Curry,Regular,11,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500351:4:4:11,GSW
500,9,515,Jump Shot,6.522170519704312,201564.0,O.J. Mayo,53.36016,9.14307,Missed Shot,20151212,517,21500351,Shot Chart Detail,0.0,MIL,51,15,3,4,201939,Stephen Curry,Regular,39,1,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500351:4:3:39,GSW
501,3,516,Layup Shot,10.675540185231842,200782.0,PJ Tucker,74.04885,41.95391,Missed Shot,20151216,28,21500381,Shot Chart Detail,1.0,GSW,84,43,8,1,201939,Stephen Curry,Regular,1,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500381:1:8:01,PHX
502,5,517,Pullup Jump shot,15.942969594529746,200782.0,PJ Tucker,75.90715,21.79877,Made Shot,20151216,51,21500381,Shot Chart Detail,1.0,GSW,60,27,6,1,201939,Stephen Curry,Regular,28,1,17,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500381:1:6:28,PHX
503,3,518,Jump Shot,16.888902870346552,202339.0,Eric Bledsoe,68.68526,15.65463,Missed Shot,20151216,70,21500381,Shot Chart Detail,1.0,GSW,51,16,4,1,201939,Stephen Curry,Regular,28,1,27,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500381:1:4:28,PHX
504,-5,519,Pullup Jump shot,3.1762527184718743,202339.0,Eric Bledsoe,67.12117,9.05963,Missed Shot,20151216,92,21500381,Shot Chart Detail,1.0,GSW,68,11,2,1,201939,Stephen Curry,Regular,3,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500381:1:2:03,PHX
505,-2,520,Turnaround Fadeaway Bank Jump Shot,13.422129207830626,202688.0,Brandon Knight,72.68614,43.67496,Made Shot,20151216,194,21500381,Shot Chart Detail,1.0,GSW,61,36,4,2,201939,Stephen Curry,Regular,41,1,9,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors,0021500381:2:4:41,PHX
506,7,521,Step Back Jump shot,8.134006432023519,202720.0,Jon Leuer,56.26247,6.76544,Made Shot,20151216,209,21500381,Shot Chart Detail,1.0,GSW,48,7,3,2,201939,Stephen Curry,Regular,7,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500381:2:3:07,PHX
507,10,522,Running Reverse Layup Shot,14.180712499250522,202339.0,Eric Bledsoe,91.63761,14.71015,Made Shot,20151216,215,21500381,Shot Chart Detail,1.0,GSW,84,2,2,2,201939,Stephen Curry,Regular,12,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500381:2:2:12,PHX
508,13,523,Pullup Jump shot,6.808389616120684,202720.0,Jon Leuer,53.67435,38.65874,Made Shot,20151216,217,21500381,Shot Chart Detail,1.0,GSW,49,44,1,2,201939,Stephen Curry,Regular,41,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500381:2:1:41,PHX
509,13,524,Jump Shot,3.085560399181964,2199.0,Tyson Chandler,64.67007,9.74417,Missed Shot,20151216,223,21500381,Shot Chart Detail,1.0,GSW,62,11,1,2,201939,Stephen Curry,Regular,4,1,27,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500381:2:1:04,PHX
510,19,525,Driving Floating Jump Shot,1.2748845949339886,2199.0,Tyson Chandler,8.4515,21.10609,Made Shot,20151216,279,21500381,Shot Chart Detail,1.0,GSW,7,21,9,3,201939,Stephen Curry,Regular,39,1,10,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors,0021500381:3:9:39,PHX
511,21,526,Running Layup Shot,7.370008571202614,202688.0,Brandon Knight,1.77971,31.74768,Made Shot,20151216,281,21500381,Shot Chart Detail,1.0,GSW,7,36,9,3,201939,Stephen Curry,Regular,15,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500381:3:9:15,PHX
512,22,527,Reverse Layup Shot,3.5271013839979113,2199.0,Tyson Chandler,46.92971,27.19151,Made Shot,20151216,306,21500381,Shot Chart Detail,1.0,GSW,43,26,7,3,201939,Stephen Curry,Regular,15,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500381:3:7:15,PHX
513,27,528,Cutting Layup Shot,28.878834677183562,202688.0,Brandon Knight,18.64369,20.34451,Made Shot,20151216,314,21500381,Shot Chart Detail,1.0,GSW,42,4,6,3,201939,Stephen Curry,Regular,3,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500381:3:6:03,PHX
514,38,529,Jump Shot,16.23202337614137,101179.0,Ronnie Price,28.50125,31.35492,Made Shot,20151216,381,21500381,Shot Chart Detail,1.0,GSW,40,20,0,3,201939,Stephen Curry,Regular,48,1,20,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500381:3:0:48,PHX
515,3,530,Jump Shot,28.252746173924404,203953.0,Jabari Parker,11.17948,14.52668,Made Shot,20151218,6,21500397,Shot Chart Detail,1.0,GSW,37,5,11,1,201939,Stephen Curry,Regular,20,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500397:1:11:20,MIL
516,3,531,Driving Finger Roll Layup Shot,9.881703983549599,202328.0,Greg Monroe,5.28705,26.72266,Made Shot,20151218,29,21500397,Shot Chart Detail,1.0,GSW,-3,22,8,1,201939,Stephen Curry,Regular,52,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500397:1:8:52,MIL
517,1,532,Jump Shot,1.8049301835251155,202328.0,Greg Monroe,41.34598,17.03409,Missed Shot,20151218,39,21500397,Shot Chart Detail,1.0,GSW,43,16,8,1,201939,Stephen Curry,Regular,23,1,8,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors,0021500397:1:8:23,MIL
518,1,533,Jump Shot,7.627504296871943,203507.0,Giannis Antetokounmpo,61.72189,42.14613,Made Shot,20151218,50,21500397,Shot Chart Detail,1.0,GSW,59,35,6,1,201939,Stephen Curry,Regular,48,1,10,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors,0021500397:1:6:48,MIL
519,2,534,Step Back Jump shot,27.052413610273295,203507.0,Giannis Antetokounmpo,25.86516,24.82231,Made Shot,20151218,76,21500397,Shot Chart Detail,1.0,GSW,47,41,4,1,201939,Stephen Curry,Regular,52,1,26,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500397:1:4:52,MIL
520,-3,535,Jump Shot,1.9259020756518248,203487.0,Michael Carter-Williams,30.948,35.59475,Missed Shot,20151218,138,21500397,Shot Chart Detail,1.0,GSW,29,37,0,1,201939,Stephen Curry,Regular,1,1,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500397:1:0:01,MIL
521,-10,536,Jump Shot,2.196045483181075,203487.0,Michael Carter-Williams,7.1009,16.97051,Missed Shot,20151218,229,21500397,Shot Chart Detail,1.0,GSW,8,14,4,2,201939,Stephen Curry,Regular,17,1,9,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors,0021500397:2:4:17,MIL
522,-10,537,Jump Shot,8.210558318713776,203114.0,Khris Middleton,38.06359,5.82873,Missed Shot,20151218,270,21500397,Shot Chart Detail,1.0,GSW,38,14,0,2,201939,Stephen Curry,Regular,26,1,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500397:2:0:26,MIL
523,-12,538,Jump Shot,20.993376654137847,203487.0,Michael Carter-Williams,7.58486,37.12283,Missed Shot,20151218,278,21500397,Shot Chart Detail,1.0,GSW,23,50,0,2,201939,Stephen Curry,Regular,5,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500397:2:0:05,MIL
524,-3,539,Step Back Jump shot,6.878031990598757,203487.0,Michael Carter-Williams,83.08025,2.95886,Made Shot,20151218,348,21500397,Shot Chart Detail,1.0,GSW,87,-2,4,3,201939,Stephen Curry,Regular,33,1,21,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500397:3:4:33,MIL
525,-6,540,Layup Shot,3.761698687096033,203114.0,Khris Middleton,87.38449,32.67336,Missed Shot,20151218,369,21500397,Shot Chart Detail,1.0,GSW,89,29,2,3,201939,Stephen Curry,Regular,50,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500397:3:2:50,MIL
526,2,541,Turnaround Fadeaway shot,19.483469090839545,203507.0,Giannis Antetokounmpo,65.99395,22.50196,Made Shot,20151218,513,21500397,Shot Chart Detail,1.0,GSW,47,27,2,4,201939,Stephen Curry,Regular,52,1,4,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors,0021500397:4:2:52,MIL
527,2,542,Driving Reverse Layup Shot,13.029866945832566,203114.0,Khris Middleton,80.39229,37.40692,Made Shot,20151218,515,21500397,Shot Chart Detail,1.0,GSW,93,39,2,4,201939,Stephen Curry,Regular,16,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500397:4:2:16,MIL
528,5,543,Jump Shot,4.256417219035277,201564.0,O.J. Mayo,23.8433,5.04575,Missed Shot,20151218,533,21500397,Shot Chart Detail,1.0,GSW,22,9,0,4,201939,Stephen Curry,Regular,51,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500397:4:0:51,MIL
529,3,544,Pullup Jump shot,7.643672268177121,203526.0,Raul Neto,67.7645,26.97437,Made Shot,20151223,8,21500434,Shot Chart Detail,1.0,GSW,60,25,10,1,201939,Stephen Curry,Regular,48,1,24,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500434:1:10:48,UTA
530,-2,545,Jump Shot,8.45075309904389,203526.0,Raul Neto,75.37474,45.45161,Missed Shot,20151223,20,21500434,Shot Chart Detail,1.0,GSW,68,49,9,1,201939,Stephen Curry,Regular,31,1,20,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500434:1:9:31,UTA
531,4,546,Driving Reverse Layup Shot,16.2418515953108,1626168.0,Trey Lyles,77.40242,21.07916,Made Shot,20151223,32,21500434,Shot Chart Detail,1.0,GSW,83,6,7,1,201939,Stephen Curry,Regular,43,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500434:1:7:43,UTA
532,4,547,Pullup Jump shot,3.0782592056063103,203526.0,Raul Neto,60.02095,11.61318,Missed Shot,20151223,37,21500434,Shot Chart Detail,1.0,GSW,56,11,7,1,201939,Stephen Curry,Regular,13,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500434:1:7:13,UTA
533,4,548,Jump Shot,18.35615713404633,203504.0,Trey Burke,74.83797,17.18458,Missed Shot,20151223,58,21500434,Shot Chart Detail,1.0,GSW,84,1,4,1,201939,Stephen Curry,Regular,55,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500434:1:4:55,UTA
534,8,549,Floating Jump shot,12.879470183769198,204060.0,Joe Ingles,58.51662,30.47441,Made Shot,20151223,98,21500434,Shot Chart Detail,1.0,GSW,70,26,0,1,201939,Stephen Curry,Regular,29,1,10,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612744,Golden State Warriors,0021500434:1:0:29,UTA
535,9,550,Reverse Layup Shot,3.9382188910470726,202330.0,Gordon Hayward,81.84019,39.78731,Missed Shot,20151223,198,21500434,Shot Chart Detail,1.0,GSW,78,40,2,2,201939,Stephen Curry,Regular,18,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500434:2:2:18,UTA
